idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,data,numProcesso,dataAtualizacao
1251274,178170857,LUNE,0336909250,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2025-03-12T16:54:12.000-0300,25351687565201795,2026-09-24T00:00:00.000-0300
1130103,122140099,FENAZIC,0615934269,ADIUM S.A.,55980684000127,2026-06-23T11:45:30.000-0300,25351274473201668,2026-09-24T00:00:00.000-0300
1138716,154230252,cloridrato de bupropiona,0876953267,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-08-25T16:37:12.000-0300,25351099171201602,2026-09-24T00:00:00.000-0300
1152282,105350191,PROSOLIN,0612963268,LABORATÓRIO GLOBO SA,17115437000173,2026-06-22T18:56:15.000-0300,25351911388201692,2026-09-24T00:00:00.000-0300
1130549,102351231,cloridrato de bupropiona,1594606251,EMS S/A,57507378000365,2025-12-12T16:11:24.000-0200,25351404585201643,2026-09-24T00:00:00.000-0300
865387,103870068,cloridrato de granisetrona,0208334262,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,17174657000178,2026-03-03T15:02:50.000-0300,25351661533201257,2026-09-24T00:00:00.000-0300
1192343,115410011,ONCOBINE,1558476213,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,18268051000164,2021-04-23T14:57:55.000-0300,25351336954201757,2026-09-24T00:00:00.000-0300
1150291,167730522,MELOXIGRAN,0818194260,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-08-11T17:34:00.000-0300,25351341798201582,2026-09-24T00:00:00.000-0300
3570335,189770003,VALCYTE,1595277251,BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA,31327287000192,2025-12-12T17:22:39.000-0200,25351191230202233,2026-09-24T00:00:00.000-0300
1140290,105830854,alprazolam,0904096262,GERMED FARMACEUTICA LTDA,45992062000165,2026-09-01T12:17:46.000-0300,25351402866201597,2026-09-24T00:00:00.000-0300
1150544,102980449,VENSATE LP,0133045269,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-02-09T16:42:31.000-0200,25351403350201641,2026-09-24T00:00:00.000-0300
1173536,100431210,CORRETAL,0248824261,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-03-13T12:28:49.000-0300,25351931736201648,2026-09-24T00:00:00.000-0300
1153664,105350192,cloridrato de propranolol,0622756265,LABORATÓRIO GLOBO SA,17115437000173,2026-06-24T15:20:21.000-0300,25351460060201602,2026-09-24T00:00:00.000-0300
1145923,135170030,Zeterina,0972649239,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,48344725000719,2023-09-13T14:47:52.000-0300,25351109189201611,2026-09-24T00:00:00.000-0300
1181000,105830907,pentoxifilina,0929500261,GERMED FARMACEUTICA LTDA,45992062000165,2026-09-08T15:14:55.000-0300,25351365181201714,2026-09-24T00:00:00.000-0300
1207024,167730569,dipirona  monoidratada,0451469259,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2025-04-02T12:07:12.000-0300,25351147077201740,2026-09-24T00:00:00.000-0300
1115588,100431193,FORITUS,0703473263,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-07-16T11:05:56.000-0300,25351031791201636,2026-09-24T00:00:00.000-0300
1175778,158190015,DEXADOR,1586014251,ARESE PHARMA LTDA.,07670111000154,2025-12-10T16:16:49.000-0200,25351062634201704,2026-09-24T00:00:00.000-0300
1136372,102351232,besilato de levanlodipino,0327462264,EMS S/A,57507378000365,2026-04-06T14:41:10.000-0300,25351463228201603,2026-09-24T00:00:00.000-0300
1204519,102351233,succinato de solifenacina,0217222269,EMS S/A,57507378000365,2026-03-05T10:02:43.000-0300,25351535567201607,2026-09-24T00:00:00.000-0300
1169279,143810202,Hedera Cimed,1489975250,CIMED INDUSTRIA S.A,02814497000107,2025-11-12T14:44:16.000-0200,25351795089201672,2026-09-24T00:00:00.000-0300
1132622,105830824,MOTIRIDONA,0135743265,GERMED FARMACEUTICA LTDA,45992062000165,2026-02-10T10:53:01.000-0200,25351413421201532,2026-09-24T00:00:00.000-0300
1132919,135690703,ITRASPOR,0783721269,EMS SIGMA PHARMA LTDA,00923140000131,2026-08-04T15:54:42.000-0300,25351186273201578,2026-09-24T00:00:00.000-0300
868937,156510070,cloridrato de amiodarona,0167075268,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2026-02-20T08:38:42.000-0200,25351711988201242,2026-09-24T00:00:00.000-0300
885738,143810219,losartana potássica,1191390225,CIMED INDUSTRIA S.A,02814497000107,2022-03-18T16:09:32.000-0300,25351186324201386,2026-09-24T00:00:00.000-0300
800391,154230289,acetilcisteína,0473334267,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-05-14T18:37:55.000-0300,25351743460201150,2026-09-24T00:00:00.000-0300
1219867,122140110,DEFITELIO,0828075255,ADIUM S.A.,55980684000127,2025-06-24T09:37:44.000-0300,25351658907201760,2026-09-24T00:00:00.000-0300
788753,125680268,prednisolona,0418867267,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-04-29T17:42:39.000-0300,25351628193201109,2026-09-24T00:00:00.000-0300
1095366,146820059,DICLORIDRATO DE LEVOCETIRIZINA,1316796211,SUN FARMACÊUTICA DO BRASIL LTDA,05035244000123,2021-04-06T16:56:43.000-0300,25351919417201664,2026-09-24T00:00:00.000-0300
1188950,115410006,VINATIN,1558670217,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,18268051000164,2021-04-23T15:13:41.000-0300,25351336924201708,2026-09-24T00:00:00.000-0300
1188975,115410005,TOPLANINA,1558582214,CIPLA BRASIL IMPORTADORA E DISTRIBUIDORA DE MEDICAMENTOS LTDA,18268051000164,2021-04-23T15:08:31.000-0300,25351336933201794,2026-09-24T00:00:00.000-0300
1204166,154230269,Fitobiloba,1573447251,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2025-12-06T08:45:33.000-0200,25351965696201650,2026-09-24T00:00:00.000-0300
1183585,102351225,COLIAFT,4949648225,EMS S/A,57507378000365,2022-11-17T14:46:50.000-0200,25351367317201721,2026-09-24T00:00:00.000-0300
1201444,169930008,SPINRAZA,0939651262,BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA,07986222000174,2026-09-10T14:19:53.000-0300,25351233501201778,2026-09-24T00:00:00.000-0300
131886,143810076,VALERIMED,1635482259,CIMED INDUSTRIA S.A,02814497000107,2025-12-22T10:16:08.000-0200,25351165417200238,2026-09-24T00:00:00.000-0300
1163426,154230263,cetoconazol + dipropionato de betametasona,1584316250,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2025-12-10T11:25:09.000-0200,25351165882201755,2026-09-24T00:00:00.000-0300
1166655,105730513,REGRESSA,1424837251,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-10-27T10:47:23.000-0300,25351222762201762,2026-09-24T00:00:00.000-0300
1176964,100431214,cetoprofeno,1374877255,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-10-14T11:28:27.000-0300,25351306243201756,2026-09-24T00:00:00.000-0300
1176974,155620048,linezolida,0742222268,ANTIBIÓTICOS DO BRASIL LTDA,05439635000103,2026-07-24T16:48:23.000-0300,25351221994201701,2026-09-24T00:00:00.000-0300
1150545,139710017,Panzyga,0926297252,OCTAPHARMA BRASIL LTDA,02552927000160,2025-07-16T16:06:06.000-0300,25351077310201705,2026-09-24T00:00:00.000-0300
1190475,188300030,ELIDEL,0627971261,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2026-06-25T15:12:27.000-0300,25351345201201718,2026-09-24T00:00:00.000-0300
1185156,154230266,espironolactona,0068112262,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-01-22T10:00:57.000-0200,25351089711201631,2026-09-24T00:00:00.000-0300
1182688,188300026,POLIXIL B,1076434240,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2024-08-07T10:42:05.000-0300,25351300000201703,2026-09-24T00:00:00.000-0300
1138007,167730504,INDATRAT SR,0275663264,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-03-20T16:56:15.000-0300,25351402973201515,2026-09-24T00:00:00.000-0300
1141976,104810124,DIGIAZIA,3959768207,1FARMA INDUSTRIA FARMACEUTICA LTDA,48113906000149,2020-11-11T09:50:37.000-0200,25351975881201631,2026-09-24T00:00:00.000-0300
1163679,135690721,VELAMOX,0242320261,EMS SIGMA PHARMA LTDA,00923140000131,2026-03-12T11:25:55.000-0300,25351150964201703,2026-09-24T00:00:00.000-0300
1177233,157110001,Archeus,0329289194,LOTUSFARMA PRODUTOS FARMACÊUTICOS LTDA,00974578000149,2023-04-28T13:52:25.000-0300,25351425969201607,2026-09-24T00:00:00.000-0300
1178031,100431216,alendronato de sódio,0283525266,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-03-24T15:14:15.000-0300,25351306142201785,2026-09-24T00:00:00.000-0300
125734,143810067,GINKOMED,1612940251,CIMED INDUSTRIA S.A,02814497000107,2025-12-17T10:51:55.000-0200,253510047990235,2026-09-24T00:00:00.000-0300
1177453,154230264,sinvastatina,0554132257,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2025-04-24T16:32:41.000-0300,25351417849201635,2026-09-24T00:00:00.000-0300
1139302,105830844,ACNOVA,0230756263,GERMED FARMACEUTICA LTDA,45992062000165,2026-03-09T16:07:36.000-0300,25351546841201502,2026-09-24T00:00:00.000-0300
1215733,105530383,INFLUVAC TETRA,0121924262,ABBOTT LABORATÓRIOS DO BRASIL LTDA,56998701000116,2026-02-05T16:48:00.000-0200,25351617115201735,2026-09-24T00:00:00.000-0300
1209682,100470618,RIXIMYO,0520977262,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2026-05-27T14:24:23.000-0300,25351559801201784,2026-09-24T00:00:00.000-0300
366801,156510001,CLORIDRATO DE CIPROFLOXACINO,0004316231,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2023-01-03T12:58:32.000-0200,25351037813200438,2026-09-24T00:00:00.000-0300
401582,103700459,PROPIONATO DE CLOBETASOL,0552471259,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-04-24T12:46:35.000-0300,25351229905200442,2026-09-24T00:00:00.000-0300
401585,155620010,TOBRAMINA,0596533268,ANTIBIÓTICOS DO BRASIL LTDA,05439635000103,2026-06-17T15:25:14.000-0300,25351042469200580,2026-09-24T00:00:00.000-0300
403064,105830417,cefalexina,0217891268,GERMED FARMACEUTICA LTDA,45992062000165,2026-03-05T11:37:23.000-0300,25351290146200410,2026-09-24T00:00:00.000-0300
403423,113430117,CLORIDRATO DE DOBUTAMINA,1563462249,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-11-13T13:49:40.000-0200,25351171790200490,2026-09-24T00:00:00.000-0300
401128,105040010,PÍLULAS DE ERVA DE BICHO COMPOSTAS IMESCARD,1616672251,LABORATÓRIOS OSÓRIO DE MORAES LTDA,19791813000175,2025-12-17T17:04:52.000-0200,2599200037025,2026-09-24T00:00:00.000-0300
397939,101070236,EPIVIR,1436569257,GLAXOSMITHKLINE BRASIL LTDA,33247743000110,2025-10-29T14:43:20.000-0300,25351011766200583,2026-09-24T00:00:00.000-0300
401165,103870056,Bicarbonato de Sódio,1524215213,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,17174657000178,2021-04-21T10:39:02.000-0300,25351275728200476,2026-09-24T00:00:00.000-0300
403187,110630111,ALFAINTERFERONA 2b,1643481211,FUNDAÇÃO OSWALDO CRUZ,33781055000135,2021-04-29T11:31:01.000-0300,25351050387200517,2026-09-24T00:00:00.000-0300
398527,110850023,BICARBONATO DE SÓDIO - FARMACE,0214653242,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2024-02-23T10:26:18.000-0300,25351200565200478,2026-09-24T00:00:00.000-0300
402621,128760013,PROPESS,1193161240,LABORATÓRIOS FERRING LTDA,74232034000148,2024-08-29T19:33:10.000-0300,25351194049200235,2026-09-24T00:00:00.000-0300
397443,104970289,DIAMOX,0267521251,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2025-02-25T18:22:11.000-0300,25351197636200448,2026-09-24T00:00:00.000-0300
401264,110850028,VITAMINA C INJETÁVEL,0215010248,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2024-02-23T11:05:11.000-0300,25351208246200419,2026-09-24T00:00:00.000-0300
402871,125680124,BROMIDRATO DE FENOTEROL,0249783192,PRATI DONADUZZI & CIA LTDA,73856593000166,2019-03-20T10:40:49.000-0300,25351001594200530,2026-09-24T00:00:00.000-0300
400192,156510006,FLUCONAZOL,0815162138,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2013-09-26T15:36:51.000-0300,25351115331200426,2026-09-24T00:00:00.000-0300
402314,117720002,SOLUÇÃO GLICOFISIOLÓGICA EQUIPLEX,1649235259,EQUIPLEX INDÚSTRIA FARMACÊUTICA LTDA,01784792000103,2025-12-26T17:24:00.000-0200,250000067669220,2026-09-24T00:00:00.000-0300
1758,102350459,CETOCONAZOL,0839815263,EMS S/A,57507378000365,2026-08-17T17:26:02.000-0300,253510134350048,2026-09-24T00:00:00.000-0300
397606,125680122,triancinolona acetonida,0810417251,PRATI DONADUZZI & CIA LTDA,73856593000166,2025-06-17T17:37:00.000-0300,25351301564200440,2026-09-24T00:00:00.000-0300
399720,105530323,TROMBOFOB GEL,0056348258,ABBOTT LABORATÓRIOS DO BRASIL LTDA,56998701000116,2025-01-15T08:31:15.000-0200,25351023006200438,2026-09-24T00:00:00.000-0300
401261,104971315,MUCOFAN,0589426265,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-06-16T10:50:40.000-0300,25351190649200496,2026-09-24T00:00:00.000-0300
401809,109740199,ECASIL-81,1578065259,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2025-12-08T17:21:54.000-0200,25351045291200529,2026-09-24T00:00:00.000-0300
401841,100430931,anastrozol,1548028258,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-12-01T11:32:30.000-0200,25351006978200549,2026-09-24T00:00:00.000-0300
403285,121100263,TYGACIL,0131028260,PFIZER BRASIL LTDA,61072393000133,2026-02-09T11:42:37.000-0200,25351036605200501,2026-09-24T00:00:00.000-0300
404237,105830421,adapaleno,0155541251,GERMED FARMACEUTICA LTDA,45992062000165,2025-02-04T15:35:28.000-0200,25351030508200504,2026-09-24T00:00:00.000-0300
404764,118600070,ANDROSTEN,3031637216,HERBARIUM LABORATORIO BOTANICO LTDA,78950011000120,2021-08-03T15:36:38.000-0300,25351302868200424,2026-09-24T00:00:00.000-0300
397134,110850026,butilbrometo de escopolamina + dipirona sódica,0215160240,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,06628333000146,2024-02-23T11:32:06.000-0300,25351283848200447,2026-09-24T00:00:00.000-0300
401441,104430009,BIOVICERIN,1601766254,GEYER MEDICAMENTOS S.A.,92670801000182,2025-12-15T13:07:21.000-0200,2599201319652,2026-09-24T00:00:00.000-0300
403778,113430118,AMINOFILINA,1557189242,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-11-12T14:18:34.000-0200,25351171752200437,2026-09-24T00:00:00.000-0300
403802,156510008,mononitrato de isossorbida,0616902263,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2026-06-23T13:40:34.000-0300,25351025391200539,2026-09-24T00:00:00.000-0300
410300,103700466,BROMETO DE IPRATRÓPIO,0682238252,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-05-21T12:48:27.000-0300,25351126136200511,2026-09-24T00:00:00.000-0300
2490,103700254,CORDIL,0592803236,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2023-06-12T10:19:37.000-0300,250000284349657,2026-09-24T00:00:00.000-0300
412613,125680128,sulfato de neomicina + bacitracina zíncica,0802995268,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-08-07T16:18:10.000-0300,25351119479200511,2026-09-24T00:00:00.000-0300
412615,113430120,dipirona monoidratada,0606157263,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2026-06-19T15:39:19.000-0300,25351172531200486,2026-09-24T00:00:00.000-0300
409995,109630053,nistatina,0855200182,THEODORO F SOBRAL & CIA LTDA,06597801000162,2018-08-31T08:55:52.000-0300,25351060578200589,2026-09-24T00:00:00.000-0300
407976,132230098,CPHD GENIUS,0546736262,FRESENIUS MEDICAL CARE LTDA,01440590000136,2026-06-03T17:20:45.000-0300,25351063234200441,2026-09-24T00:00:00.000-0300
407981,102350752,clonazepam,0694005266,EMS S/A,57507378000365,2026-07-14T15:09:27.000-0300,25351052367200572,2026-09-24T00:00:00.000-0300
409053,125680127,ACETILCISTEÍNA,0755326261,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-07-28T18:01:57.000-0300,25351043353200568,2026-09-24T00:00:00.000-0300
411478,103700470,DIPIRONA,0604407262,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-06-19T11:37:02.000-0300,25351153745200534,2026-09-24T00:00:00.000-0300
411479,103700471,CLORIDRATO DE CLINDAMICINA,0348599269,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-04-10T13:06:15.000-0300,25351144362200575,2026-09-24T00:00:00.000-0300
412628,102350768,mesalazina,0556005261,EMS S/A,57507378000365,2026-06-08T10:59:00.000-0300,25351139371200544,2026-09-24T00:00:00.000-0300
412630,105830498,mesalazina,0555893260,GERMED FARMACEUTICA LTDA,45992062000165,2026-06-08T10:32:03.000-0300,25351124385200563,2026-09-24T00:00:00.000-0300
379764,105830380,cloridrato de fluoxetina,0088592251,GERMED FARMACEUTICA LTDA,45992062000165,2025-01-21T15:55:11.000-0200,25351134473200492,2026-09-24T00:00:00.000-0300
406563,105040011,Pomada de Erva de Bicho Adrenalina e Hamamélis Composta Imescard,1603855254,LABORATÓRIOS OSÓRIO DE MORAES LTDA,19791813000175,2025-12-15T16:15:34.000-0200,2599200379444,2026-09-24T00:00:00.000-0300
412649,143810004,MEBENIX,0300943172,CIMED INDUSTRIA S.A,02814497000107,2017-02-23T11:12:21.000-0300,2599201409872,2026-09-24T00:00:00.000-0300
410388,102350754,mesilato de doxazosina,0056356269,EMS S/A,57507378000365,2026-01-19T16:46:13.000-0200,25351100825200597,2026-09-24T00:00:00.000-0300
406623,103700473,Fenitoína,0617461252,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-05-07T15:34:42.000-0300,25351039387200558,2026-09-24T00:00:00.000-0300
409537,113430119,SULFATO DE GENTAMICINA,1600809243,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2024-11-22T11:33:50.000-0200,25351067879200533,2026-09-24T00:00:00.000-0300
409996,102350757,levofloxacino,0569405254,EMS S/A,57507378000365,2025-04-28T12:25:06.000-0300,25351052268200591,2026-09-24T00:00:00.000-0300
406227,103870055,cloridrato de bupivacaína hiperbárica,0364894261,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,17174657000178,2026-04-14T20:29:35.000-0300,25351036980200542,2026-09-24T00:00:00.000-0300
410450,103700472,CARBAMAZEPINA,0423923269,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2026-04-30T16:47:45.000-0300,25351076855200575,2026-09-24T00:00:00.000-0300
165120,118600028,ISOFLAVINE,0009859268,HERBARIUM LABORATORIO BOTANICO LTDA,78950011000120,2026-01-06T15:43:11.000-0200,253510371750112,2026-09-24T00:00:00.000-0300
406644,125680126,ACETATO DE DEXAMETASONA,1257767241,PRATI DONADUZZI & CIA LTDA,73856593000166,2024-09-12T15:15:14.000-0300,25351045969200573,2026-09-24T00:00:00.000-0300
407235,155620012,ÁGUA PARA INJEÇÃO,0460415176,ANTIBIÓTICOS DO BRASIL LTDA,05439635000103,2017-03-22T14:50:31.000-0300,25351290702200458,2026-09-24T00:00:00.000-0300
409084,151670015,CLORIDRATO DE METFORMINA,3748996217,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,04301884000175,2021-09-22T11:56:21.000-0300,25351021052200583,2026-09-24T00:00:00.000-0300
70739,126250061,LFM - OFLOXACINO,1607780259,LABORATÓRIO FARMACÊUTICO DA MARINHA,00394502007157,2025-12-16T13:52:10.000-0200,250000122439871,2026-09-24T00:00:00.000-0300
411691,102350758,GABAPENTINA,1063234239,EMS S/A,57507378000365,2023-10-05T14:51:55.000-0300,25351110926200576,2026-09-24T00:00:00.000-0300
406717,113840002,MARAVILHA CURATIVA DO DR. HUMPHERYS,0511353235,PINUS INDUSTRIA QUIMICA E FARMACEUTICA LTDA,28938645000199,2023-05-19T16:42:13.000-0300,25351256326200472,2026-09-24T00:00:00.000-0300
407308,100330124,ELANI,0617509255,LIBBS FARMACÊUTICA LTDA,61230314000175,2025-05-07T15:39:08.000-0300,25351104034200536,2026-09-24T00:00:00.000-0300
385342,104970120,FENAREN,0476060265,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-05-15T14:01:19.000-0300,250000020798821,2026-09-24T00:00:00.000-0300
408174,156250002,ERITROPOIETINA,1617780251,CHRON EPIGEN INDÚSTRIA E COMÉRCIO LTDA,04415365000138,2025-12-17T19:44:47.000-0200,25351173158200481,2026-09-24T00:00:00.000-0300
408569,102350753,topiramato,1513591258,EMS S/A,57507378000365,2025-11-19T10:25:42.000-0200,25351059787200580,2026-09-24T00:00:00.000-0300
409640,103700469,CLORIDRATO DE OXIMETAZOLINA,2842943210,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2021-07-21T14:37:44.000-0300,25351123243200589,2026-09-24T00:00:00.000-0300
411183,103700467,BROMIDRATO DE FENOTEROL,2807749216,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2021-07-19T12:10:18.000-0300,253510062510095,2026-09-24T00:00:00.000-0300
411185,113430149,cloridrato de metoclopramida,0886164265,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2026-08-27T10:35:46.000-0300,25351079620200535,2026-09-24T00:00:00.000-0300
407316,101910061,CAMOMILINA C,1619902257,THERASKIN FARMACEUTICA LTDA.,61517397000188,2025-12-18T10:38:57.000-0200,2599200077318,2026-09-24T00:00:00.000-0300
409643,103700464,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,1272955257,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-09-25T10:42:48.000-0300,25351105741200540,2026-09-24T00:00:00.000-0300
412829,109740195,DRENISON,1570333254,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2025-12-05T12:08:07.000-0200,25351148996200505,2026-09-24T00:00:00.000-0300
69828,108840304,IQUEGO - DOXICICLINA,0994505139,INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO,01541283000141,2013-11-27T15:26:09.000-0200,250000203609548,2026-09-24T00:00:00.000-0300
408214,116910006,CPHD AC 35 C/ GLICOSE,0659719266,NIPRO RENAL SOLUTIONS BRASIL LTDA,92832195000154,2026-07-03T17:13:12.000-0300,25351008123200552,2026-09-24T00:00:00.000-0300
345320,102980135,TRACUR,0568334264,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-10T14:05:23.000-0300,250000163219230,2026-09-24T00:00:00.000-0300
406358,101470096,CROMOGLICATO,1544253257,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,43426626000177,2025-11-28T14:55:17.000-0200,2500100230782,2026-09-24T00:00:00.000-0300
